VINCENT P. PENZA,SAN FRANCISCO,29,12,,7,25,penza
LISA TEEL,SONOMA,23,29,,11,56,teel
RICHARD Z. SIMSARIAN,SAN FRANCISCO,60,54,,10,48,simsarian
YUKAKO AKERA,SAN LEANDRO,23,17,,6,20,akera
VIVIAN L. RICE,SAN JOSE,31,15,,7,25,rice
ALLISON E. CHO,BERKELEY,7,26,,10,48,cho
ROBERT L. HETLAND,SAN CARLOS,48,210,,13,78,hetland
DODD R. PORTMAN,SANTA CLARA,31,63,,11,56,portman
SUSAN M. PIRRONE,FREMONT,30,17,,11,56,pirrone
LISA F. CHANG,CONCORD,30,36,,9,41,chang
JOSEPH COSTA,SAN JOSE,,62,,11,56,costa
WENDY N. AHN,LOS ALTOS,11,14,,11,56,ahn
DIANE H. WILLIAMS,DANVILLE,,50,,10,48,williams
MAUREEN MCCOY,SAUSALITO,11,12,,6,20,mccoy
STEWART I. WOLFE,SANTA ROSA,34,58,,14,80,wolfe
JEFFREY D. SALMAN,SAN ANSELMO,24,18,,5,17,salman
SUZANNE G. LI,SAN FRANCISCO,39,252,,13,78,li
ROBERT A. MONETTA,SAN FRANCISCO,32,43,,4,13,monetta
BRUCE P. ABRAMSON,SANTA ROSA,23,166,,2,11,abramson
ROBERT EDELMAN,CASTRO VALLEY,36,233,,14,80,edelman
MUJDA ZHUBLAWAR,HAYWARD,9,69,,11,56,zhublawar
SCOTT C. SO,SAN FRANCISCO,14,516,,9,41,so
PARK L. HSIEH,PINOLE,10,37,,15,88,hsieh
OSCAR E. SMITH,SAN RAMON,37,21,,0,7,smith
VINCENT W. LAM,SAN FRANCISCO,,20,,-7,1,lam
TONYA WATSON,SAN FRANCISCO,12,14,,4,13,watson
DIANA YUEN,OAKLAND,34,25,,1,10,yuen
LILLIAN S. SHEN,SAN FRANCISCO,15,12,,8,30,shen
DAVID SCHYMEINSKY,MILPITAS,21,15,,8,30,schymeinsky
RICHARD B. BRAUNSTEIN,SAN CARLOS,59,79,,11,56,braunstein
ANTHONY IANTOSCA,SAN JOSE,47,249,,13,78,iantosca
DAVID W. FOLKERS,SUNNYVALE,,45,,14,80,folkers
LORAN B. MEBINE,SAN FRANCISCO,46,71,,12,68,mebine
TANYA K. MAHAPHON,NAPA,16,17,,8,30,mahaphon
HAMID SAJJADI,SAN JOSE,37,55,,-3,3,sajjadi
CLIFFORD J. LEONG,FREMONT,7,29,,12,68,leong
CHESLYN M. GAN,WALNUT CREEK,25,50,,10,48,gan
STEVEN G. PASCAL,OAKLAND,28,716,,16,93,pascal
ROBERT E. NASSER,NAPA,,68,,12,68,nasser
CHRISTOPHER A. RUZICKA,CONCORD,27,21,,8,30,ruzicka
KIMBERLY HAW,FREMONT,7,17,,7,25,haw
ELEANOR W. KUNG,SAN FRANCISCO,4,20,,9,41,kung
RANDALL L. CHUNG,MORGAN HILL,,67,,16,93,chung
LAURA M. TRACEWELL,PALO ALTO,27,31,,-5,3,tracewell
DALE I. BARR,SAN JOSE,22,53,,11,56,barr
BANG K. TRAN,SAN JOSE,17,29,,10,48,tran
DOROTHY T. OKAMOTO,OAKLAND,37,24,,8,30,okamoto
CHARLOTTE A. TLACHAC,ALAMEDA,36,13,,4,13,tlachac
MICHAEL W. OTTATI,ANTIOCH,16,14,,-2,5,ottati
THOMAS A. ALLER,SAN BRUNO,,26,,8,30,aller
MICHAEL C. SHULKIN,SANTA ROSA,31,82,,16,93,shulkin
ANTHONY K. AGADZI,VALLEJO,11,246,5000,5,17,agadzi
SANDRA CHENG,SAN MATEO,,37,,0,7,cheng
JANET C. CHAN,HERCULES,15,20,,8,30,chan
LAURA L. LACEY,CONCORD,25,20,,8,30,lacey
JOHN S. LIU,CASTRO VALLEY,36,76,,16,93,liu
KENNETH S. GEE,CONCORD,14,14,,6,20,gee
DORIT M. SCHARFF,SANTA CLARA,23,19,,8,30,scharff
THOMAS LITZINGER,SAN FRANCISCO,,17,,7,25,litzinger
AUDREY V. LOUIE,MOUNTAIN VIEW,6,13,,11,56,louie
DAVID M. REDMAN,SAN JOSE,23,11,,8,30,redman
ELLEN SZETO,MOUNTAIN VIEW,19,14,,11,56,szeto
ROGER E. ATKINS,SAN FRANCISCO,51,89,,6,20,atkins
MARGARET LIU,SAN FRANCISCO,7,27,,0,7,liu
RUBY SANCHEZ,SAN FRANCISCO,11,55,,3,24,sanchez
EDWIN K. LARSEN,NAPA,19,45,,9,66,larsen
ALEXANDER C. LEE,CUPERTINO,,1063,,14,93,lee
ROBERT E. NEGER,SAN JOSE,42,41,,3,24,neger
VALERIE S. GARDEN,SANTA ROSA,25,29,,8,58,garden
KHANH D. BUI,SAN JOSE,22,19,,6,43,bui
RANDY HUA,SAN JOSE,8,12,,6,43,hua
FRANCISCO A. GARCIA,SAN FRANCISCO,50,40,,2,21,garcia
GEORGE R. HEWES,SAN JOSE,48,26,,-4,10,hewes
THOMAS M. SWIFT,SAN FRANCISCO,32,26,,-4,10,swift
RAHUL K. SINGH,REDWOOD CITY,,648,,15,94,singh
ROBERT B. NEVES,SAN RAMON,20,120,,13,88,neves
JULIE NG,PALO ALTO,22,11,,-9,1,ng
BARRY S. GREEN,SEBASTOPOL,29,29,,8,58,green
DANNY Y. LIN,SAN FRANCISCO,15,13,,4,27,lin
JOSEPH D. WONG,WALNUT CREEK,40,20,,5,32,wong
NORMAN J. MINTZ,SEBASTOPOL,38,20,,9,66,mintz
JENNIFER N. LE,SAN JOSE,,29,,7,52,le
RUPINDER K. MANN,DANVILLE,,98,,10,69,mann
GORDON L. EPSTEIN,SAN LEANDRO,37,12,,7,52,epstein
JENNIFER HSIOU-WEI KAO,SAN JOSE,31,77,,10,69,kao
LYLY UNG,SAN FRANCISCO,21,25,,10,69,ung
HOU LEONG,FREMONT,22,56,,-4,10,leong
KOSTA A. KOUTOULAS,DALY CITY,8,94,,12,80,koutoulas
FRANCES V. ONG,ANTIOCH,22,52,,12,80,ong
DAVID D. GILBERT,WALNUT CREEK,13,276,,17,96,gilbert
BETTE L. GOULD,HALF MOON BAY,38,22,,6,43,gould
GARY HAMILL,SAN MATEO,39,21,,8,58,hamill
BENJAMIN M. PICETTI,SAN FRANCISCO,,40,,12,80,picetti
FARIBA LESSANI,PORTOLA VALLEY,19,15,,6,43,lessani
CHIAO-CHIAO L. CHU,HAYWARD,,146,,18,97,chu
AMATER Z. TRAYLOR,OAKLAND,52,32,,8,58,traylor
BRUCE I. KIRSCHNER,BURLINGAME,37,92,,11,77,kirschner
SUSAN RYU,PALO ALTO,38,40,,-5,8,ryu
RISCHEL N. YEH,LOS GATOS,14,17,,5,32,yeh
GREGORY A. PERRONE,SEBASTOPOL,29,36,,10,69,perrone
EDWARD J. SAUB,SAN JOSE,17,11,,-6,5,saub
WILLIAM RAAKA,SONOMA,,20,,8,58,raaka
JEFFREY R. ANDERSEN,HEALDSBURG,32,27,,13,88,andersen
MICHAEL R. GAGNON,PLEASANTON,13,130,,13,88,gagnon
EUGENE S. LIT,OAKLAND,,15,,5,32,lit
MICHAEL A. ROY,WALNUT CREEK,44,17,,5,32,roy
MARC A. SWANSON,PALO ALTO,27,16,,-8,4,swanson
THOMAS S. KING,SAN FRANCISCO,27,13,,-4,10,king
DONNA J. LEE,MENLO PARK,26,88,,-1,18,lee
VANESSA T. HOANG,SUNNYVALE,11,15,,0,19,hoang
MY D. GUINO-O,SAN JOSE,10,16,,5,32,guino-o
PAUL L. ARCHAMBEAU,SANTA ROSA,61,16,,4,27,archambeau
LEONARDO DACANAY,BERKELEY,12,14,,-4,10,dacanay
BETHANY A. BARRETT,PLEASANT HILL,14,134,,12,80,barrett
ANTHONY F. SORIA,HEALDSBURG,22,15,,7,52,soria
BRUCE D. STAMPER,SAN FRANCISCO,,11,,19,99,stamper
LEONARD W. MA,BURLINGAME,36,12,,4,27,ma
JULIA N. TA,WALNUT CREEK,,14,,5,32,ta
MARK A. FUJIKAWA,BERKELEY,41,11,,5,32,fujikawa
UYEN M. NGUYEN,HAYWARD,5,16,,6,43,nguyen
BARBARA ERNY,SUNNYVALE,26,14,,-9,1,erny
RONALD N. HIURA,SAN FRANCISCO,34,36,,7,52,hiura
EMILIE D. TRUONG,SAN JOSE,,35,,12,80,truong
ABRAHAM A. WEBER,LARKSPUR,51,24,,10,69,weber
GARY P. BARTH,SANTA ROSA,37,106,,2,21,barth
VIRGINIA KO,PALO ALTO,13,31,,-6,5,ko
SANJAY BANSAL,SANTA ROSA,26,102,,11,77,bansal
ROSEMARY BUDUAN,SAN MATEO,,12,,6,43,buduan
ROOBAL S. SEKHON,PITTSBURG,11,109,252,0,13,sekhon
HARVEY P. SEGALOVE,SAN LEANDRO,,87,,9,57,segalove
MARNE A. BURGESS,SAN RAFAEL,16,47,,1,21,burgess
FIRDOUSE A. HUQ,NAPA,,73,,17,92,huq
NABEELA RAHMAN,SAN MATEO,,197,,17,92,rahman
RUZICA VUSKOVIC,NAPA,24,42,,7,50,vuskovic
ANNIE THOMAS,SAN JOSE,40,232,,4,34,thomas
ARI U. ETHERIDGE,SAN FRANCISCO,13,261,,0,13,etheridge
DAVID E. KILGORE,SAN JOSE,24,40,,14,82,kilgore
STEPHEN E. CUMMINGS,SAN MATEO,15,38,,12,72,cummings
MARINA OBOLNIKOV,OAKLAND,35,102,,14,82,obolnikov
ALEXANDER GORODETSKY,MARTINEZ,36,79,,3,27,gorodetsky
JERI E. OWENS,VACAVILLE,37,773,,14,82,owens
HUNG-MING CHU,SAN FRANCISCO,29,180,,7,50,chu
VIRGINIA K. MOMMSEN,SAN FRANCISCO,13,130,,-1,11,mommsen
ALYSE GABRIEL,EAST PALO ALTO,13,201,,9,57,gabriel
JOHN D. ROUSE,SAN FRANCISCO,,25,,-6,1,rouse
NAM H. TRAN,SAN JOSE,41,234,,8,54,tran
HALA M. FATTAH,PITTSBURG,24,350,,4,34,fattah
VINOD SHARMA,SAN PABLO,28,265,,0,13,sharma
MARTIN KOEPPEL,RICHMOND,,234,,0,13,koeppel
GEORGE DAVID,FREMONT,49,186,,11,64,david
DONNA A. LEE,SAN JOSE,27,246,,5,41,lee
JENNIFER H. PIEN-WONG,SAN MATEO,13,61,,-1,11,pien-wong
JESSE W. WENNIK,GREENBRAE,8,288,,11,64,wennik
RINATA WAGLE,MARTINEZ,21,487,,5,41,wagle
CHRISTOPHER M. SUE,OAKLAND,14,213,,11,64,sue
KAREN T. MARCUS,PITTSBURG,7,254,,4,34,marcus
DAVID A. GODWIN,FAIRFIELD,39,64,,16,90,godwin
HENRI MONTANDON,OAKLAND,,797,,12,72,montandon
DAVID BRODY,SAN RAFAEL,30,228,,19,96,brody
VIVIAN SUN,CONCORD,,214,,5,41,sun
ALLEN T. TURPIN,SAN FRANCISCO,33,289,,17,92,turpin
RAMADAS B. NAIK,FREMONT,,36,,5,41,naik
MATTHEW LITTLEFIELD,PITTSBURG,6,33,,-4,3,littlefield
LARRY H. DIZMANG,FAIRFIELD,,68,,3,27,dizmang
JEE H. GUSS,CONCORD,12,302,,7,50,guss
MOLLY ANDERSON,GREENBRAE,,42,,10,61,anderson
ALEXANDER GRINBERG,SAN FRANCISCO,26,1658,,15,87,grinberg
ISRAEL KATZ,SAN FRANCISCO,21,128,,5,41,katz
JULIUS H. FU,SAN JOSE,19,40,,0,13,fu
LAURA WOLFE,OAKLAND,,361,,13,78,wolfe
FLOYD M. BROWN,OAKLAND,38,212,,12,72,brown
ARUN HARIDAS,CONCORD,14,43,,-2,7,haridas
STEPHEN RADER,CONCORD,53,620,,6,44,rader
ELIZABETH SPRINGER,SAN FRANCISCO,13,95,,0,13,springer
PAUL N. SNIDER,LOS ALTOS HILLS,,116,,10,61,snider
NOORULAIN A. AQEEL,NAPA,28,44,,15,87,aqeel
GILDA L. MAJOR,DALY CITY,12,74,,1,21,major
WILLIAM E. BERLINGIERI,RICHMOND,40,157,,-2,7,berlingieri
XING-XING LUO,FAIRFIELD,32,343,,20,99,luo
JOCELYN M. AQUINO,FAIRFIELD,,277,,19,96,aquino
ALI ALKORAISHI,SAN JOSE,41,228,,11,64,alkoraishi
ZORICA M. LJALJEVIC,SAN JOSE,30,91,,0,13,ljaljevic
PETER L. RUTTER,MILL VALLEY,45,120,,12,72,rutter
WILLIAM R. MAINS,OAKLAND,18,47,,8,54,mains
JOHN W. FENTON,SAN LEANDRO,,71,,9,57,fenton
MACEY ROSENTHAL,MARTINEZ,39,29,,-6,1,rosenthal
STERLING M. NAKAMURA,MOUNTAIN VIEW,12,17,,-4,3,nakamura
RAJGOPAL K. SUNDER,RICHMOND,,21,,11,64,sunder
ANTHONY DIGIOVANNI,SAN FRANCISCO,,123,,10,61,digiovanni
GEORGE HAMILTON,MARTINEZ,,439,,4,34,hamilton
KATHLEEN G. SEMMLER,FAIRFIELD,,160,,18,96,semmler
LEONETTE MORRISON,SAN FRANCISCO,30,172,,3,27,morrison
GILDA R. VERSALES,SAN JOSE,40,68,,11,64,versales
YIM H. CHAN,SAN FRANCISCO,28,189,799,13,78,chan
LAWRENCE M. LANES,SAN RAFAEL,40,108,,1,21,lanes
LAWRENCE NOVIS,SAN LEANDRO,,191,,11,64,novis
ANNABELLE L. CHERN,SAN FRANCISCO,14,259,,19,96,chern
MALA S. NAYAK,PALO ALTO,28,322,,15,87,nayak
NHI Y. HUYNH,SAN JOSE,36,1691,985,7,50,huynh
JENAN AL-MUFTI,OAKLAND,38,167,,6,44,al-mufti
JEN-HSIUNG WANG,VALLEJO,,348,,20,99,wang
EDWARD T. LEE,SAN FRANCISCO,17,303,,-5,2,lee
KATHRYN C. ECONOME,PLEASANTON,31,175,,14,82,econome
KERMIT JOHNSON,OAKLAND,34,598,,12,72,johnson
GARY S. NYE,ORINDA,49,78,,2,24,nye
CATALINA VILLA,OAKLAND,5,159,,4,34,villa
SUZHANNA M. ELAM,PITTSBURG,24,114,,1,21,elam
JEFFREY BUENJEMIA,MORGAN HILL,11,341,,4,34,buenjemia
OWEN M. LUM,SAN JOSE,,348,,2,24,lum
ANA I. GONZALEZ,SAN FRANCISCO,13,277,,16,90,gonzalez
DAVID A. SCHWARTZ,CONCORD,43,169,,3,27,schwartz
JAVED IQBAL,NAPA,,82,,17,92,iqbal
SOLENG K. TOM,SAN JOSE,42,33,,8,54,tom
ADAM S. RUBENSTEIN,DALY CITY,15,81,,0,13,rubenstein
SUSAN HARRIS,SAN JOSE,,110,,10,61,harris
ANN MURRAY A. SHORTALL,SAN FRANCISCO,7,65,,10,61,shortall
BRANDON VANCE,RICHMOND,16,53,,8,54,vance
CARLOS M. ZAPATA,WALNUT CREEK,47,258,,11,64,zapata
RICHARD D. BALDWIN,SAN FRANCISCO,51,36,,-5,2,baldwin
TUONGVI TA,OAKLAND,52,427,,13,78,ta
TIMOTHY A. LUKASZEWSKI,OAKLAND,,129,,11,64,lukaszewski
CYNTHIA PAGMANUA,RICHMOND,42,433,,3,27,pagmanua
WALTER D. MOORHEAD,BERKELEY,,134,,7,50,moorhead
STEVEN L. BALT,SAN RAFAEL,,26,,-4,3,balt
SIGURDUR O. HEKTORSSON,NAPA,34,316,,11,64,hektorsson
VICTOR HONG,RICHMOND,9,402,,4,34,hong
ALINA Y. FARAMAZYAN,MARTINEZ,23,940,,3,27,faramazyan
ROBERT I. PICKER,WALNUT CREEK,45,130,,12,72,picker
DARRYL LUCIA,SAN JOSE,22,180,,11,64,lucia
MARK D. SNAVELY,BERKELEY,,84,,9,57,snavely
CHRISTINE I. YOFFE,SAN FRANCISCO,,137,,0,13,yoffe
SUMA F. GONA,SAN FRANCISCO,14,219,,4,34,gona
GWENDOLYN ROTHMAN,SAN FRANCISCO,49,142,,0,13,rothman
DONALD L. HOFFMANN,MARTINEZ,,146,,13,78,hoffmann
KHENU SINGH,SAN FRANCISCO,,62,,14,82,singh
GUY R. GULLION,SANTA ROSA,28,83,,2,24,gullion
THOMAS YUN,SAN FRANCISCO,,197,,3,27,yun
DANIEL FORKIN,CONCORD,,195,,6,44,forkin
REBECA L. QUEZADA,SAN RAFAEL,,174,,4,34,quezada
ANTE LUBURIC,RICHMOND,,239,,3,27,luburic
WILLIAM HALLSTEIN,MARTINEZ,,31,,6,44,hallstein
BRUCE ANDERSON,SAINT HELENA,50,152,,14,82,anderson
HANNA PEPPER,CONCORD,,70,,16,90,pepper
ZHI JIAR ZHUANG,SAN FRANCISCO,29,204,544,-3,5,zhuang
EDWARD A. SCHLIES,PLEASANTON,43,22,,6,44,schlies
DAVID L. LEVINE,SAN FRANCISCO,42,88,,-2,7,levine
JERRY K. KUBENA,PITTSBURG,7,27,,-3,5,kubena
MOREY A. WEINGARTEN,OAKLAND,46,42,,8,54,weingarten
UZMA A. KHAN,PITTSBURG,18,187,,1,21,khan
MICHAEL A. CIRANNI,SAN RAFAEL,9,457,,4,34,ciranni
OANH N. VU,SAN JOSE,52,325,,6,44,vu
RALPH C. FENN,SAN FRANCISCO,14,147,,-2,7,fenn
ELENA FOWLER,NAPA,,284,,19,96,fowler
OWEN TOWERY,CONCORD,43,419,265,11,64,towery
SUSAN M. DITTER,SAN JOSE,34,128,,2,24,ditter
ANJALI R. DESHMUKH,SAN JOSE,,174,,14,82,deshmukh
RICHARD J. CHADWIN,NAPA,41,28,,6,44,chadwin
SANDHYA NAIR,PITTSBURG,16,378,,3,27,nair
LENNART MOLLER,SAN FRANCISCO,21,69,,-3,5,moller
MADELINE ANDREW,FAIRFIELD,,64,,3,27,andrew
JAMES R. LILES,OAKLAND,40,560,,12,72,liles
DAVID P. GOLDSTEIN,SAN JOSE,51,249,,9,57,goldstein
BARBARA YATES,SAN MATEO,25,220,,0,13,yates
ARMEEN W. WEBER,OAKLAND,39,1970,,12,72,weber
ALAN H. LAI,SAN FRANCISCO,,84,,14,82,lai
PETER BRANDES,CONCORD,42,83,,9,57,brandes
RICHARD J. FORDE,NAPA,,186,,13,78,forde
STEVEN WOZNIAK,SAN FRANCISCO,18,82,,15,87,wozniak
LLOYD J. KING,SAN FRANCISCO,41,164,,0,13,king
MARIA D. BRADLEY-MOORE,SAN FRANCISCO,7,69,,-1,11,bradley-moore
JAMES M. REICHMUTH,MORGAN HILL,16,179,,12,72,reichmuth
BARRY S. STEIN,SAN FRANCISCO,,24,,6,44,stein
JAMES K. HARTMAN,DANVILLE,11,337,,17,92,hartman
DOUGLAS E. HANLIN,CONCORD,32,121,,6,44,hanlin
KATHLEEN AKIYAMA,SAN MATEO,27,161,,16,90,akiyama
RENEE A. LUBURIC,RICHMOND,11,215,,2,24,luburic
WILLIAM R. COHEN,HALF MOON BAY,41,44,,-2,7,cohen
LISA L. SUTTON,MILL VALLEY,25,205,,19,78,sutton
STEVEN CHANG,OAKLAND,4,41,,15,33,chang
JULIE WONG,SAN FRANCISCO,34,822,,24,98,wong
LEE H. KOLE,SUNNYVALE,16,2606,,20,93,kole
ALLEN L. LING,EL CERRITO,26,288,,6,21,ling
LEANNE M. RIDDLE,SAN JOSE,,274,,18,51,riddle
TONI I. ROSS,EL CERRITO,35,19,,1,1,ross
DANIEL T. BRADY,FOSTER CITY,38,899,,19,78,brady
LUC NGUYEN,LOS GATOS,8,60,,15,33,nguyen
SHIRLEY A. COOK,SANTA ROSA,28,122,,16,41,cook
TODD J. SOARES,SANTA ROSA,35,79,,16,41,soares
CHARLENE NORQUIST,LOS GATOS,14,690,,19,78,norquist
BRIAN BEAUDOIN,CORTE MADERA,33,433,,18,51,beaudoin
VALERIE A. LEE,BELMONT,6,300,,4,8,lee
TAMARA DOWIE-DAVENPORT,LOS ALTOS,21,51,,5,16,dowie-davenport
KARINA L. HOWE,SAN FRANCISCO,20,311,,18,51,howe
RONALD J. KAMINSKI,SAN JOSE,30,349,,20,93,kaminski
JODIE A. HUNT,CALISTOGA,29,633,,19,78,hunt
JAMES Y. ERSKINE,SEBASTOPOL,25,21,,3,6,erskine
MONICA M. CARRAZCO,PLEASANTON,4,208,,18,51,carrazco
SARAH TAYLOR,SAN JOSE,,621,,18,51,taylor
BRITTANY A. JONES,LOMPOC,5,235,,18,51,jones
PATRICIA D. MARTINEZ,SEBASTOPOL,29,96,,15,33,martinez
MAUREEN LIPA,LOS ALTO,33,258,,8,26,lipa
HEATHER G. DAVIS,SAN FRANCISCO,14,136,,6,21,davis
ZEINA A. GRIFONI,CORTE MADERA,11,228,,19,78,grifoni
HILARY GENISE,SUNNYVALE,6,108,,18,51,genise
MARY ELLEN WELLS,SANTA ROSA,,385,,18,51,wells
HARLENE W. COHEN,OAKLAND,,44,,2,3,cohen
DEANNA A. LINTAG,CUPERTINO,17,41,,14,31,lintag
CHRISTINE LYNCH,SANTA ROSA,,276,,17,46,lynch
ARCHIBALD S. MCKEE,SAN FRANCISCO,15,76,,5,16,mckee
KAREN L. ANDERSON,SAN MATEO,34,39,,4,8,anderson
SANDRA E. STEFANUTO,BURLINGAME,,188,,19,78,stefanuto
ANN M. ONGERTH,OAKLAND,10,114,,18,51,ongerth
MICHAEL N. OLSON,SUNNYVALE,23,14,,10,28,olson
GREGORY OHANESSIAN,PORTOLA VALLEY,3,115,,4,8,ohanessian
KARLO CASTILLO,MOUNTAIN VIEW,14,251,,18,51,castillo
BRIAN K. KOZONO,EL CERRITO,4,85,,17,46,kozono
NOLAN ARIETA,PLEASANT HILL,11,272,,18,51,arieta
PAVANI KURUMA,BERKELEY,18,12,,6,56,kuruma
CAROLINE G. HELLINGS,SANTA ROSA,27,11,,-5,3,hellings
STEPHANIE WONG,MOUNTAIN VIEW,14,13,,8,63,wong
RICARDO E. DENAPOLI,VACAVILLE,40,19,,8,63,denapoli
MARGARET E. VINCENT,FAIRFIELD,28,28,,9,71,vincent
CAROLINE M. SCHREIBER,VALLEJO,11,14,,-1,28,schreiber
ALFRED D. OPPENHEIM,CORTE MADERA,,120,,12,93,oppenheim
SAJOT S. GREWAL,CORTE MADERA,17,49,,10,78,grewal
WEIWEN ZHENG,SAN FRANCISCO,22,13,,-7,1,zheng
BETTY M. TAM,LIVERMORE,13,11,,-3,16,tam
DEIRDRE STEGMAN,PALO ALTO,34,20,,10,78,stegman
ROBERT T. SANTOS,PLEASANTON,36,85,,3,53,santos
ELIZA G. BENNITT,MENLO PARK,11,12,,-3,16,bennitt
SANG K. LEE,SAN JOSE,36,38,,1,41,lee
HERBERT M. FISHER,BURLINGAME,50,13,,-3,16,fisher
ROD W. PERRY,OAKLAND,39,17,,11,88,perry
JOSEPH A. HABIS,SAN RAFAEL,24,63,964,6,56,habis
TRACY P. TRAM,SAN JOSE,19,15,,0,33,tram
DAVID L. BEGERT,SANTA ROSA,27,13,,-5,3,begert
LAWREN S. HICKS,WALNUT CREEK,39,32,297,0,33,hicks
LOREN C. STOLLE,SAN FRANCISCO,41,12,,0,33,stolle
JOE L. MORGENSEN,SAN JOSE,44,41,,1,41,morgensen
SHIU-LAN LUI,OAKLAND,28,24,,-1,28,lui
GINA R. WANG,OAKLAND,22,14,,-3,16,wang
RICHARD R. GANZ,HEALDSBURG,40,13,,6,56,ganz
BARBARA L. BOYER,FREMONT,30,11,,9,71,boyer
MICHAEL S. VARON,CONCORD,23,18,,1,41,varon
RICHARD LEE,FREMONT,32,13,,-2,26,lee
CALVIN K. LEI,PLEASANTON,27,11,,-5,3,lei
YIN-YIN MYINT,DALY CITY,28,27,,2,48,myint
JAMES STRINGER,PALO ALTO,39,13,,9,71,stringer
LAWRENCE L. CHAO,SAN FRANCISCO,29,18,,2,48,chao
ANN OMACHI,DALY CITY,35,11,,10,78,omachi
BENJAMIN A. JEWELL,NAPA,17,21,,13,96,jewell
MARGO V. BUDMAN,ROHNERT PARK,17,14,,-5,3,budman
BRIAN J. CANDELL,ORINDA,23,33,,13,96,candell
ROBERT L. LANDGRAF,FAIRFIELD,27,27,,10,78,landgraf
JOYCE HANSEN,SAN FRANCISCO,36,14,,8,63,hansen
ALLA BOYKOFF,SAN FRANCISCO,29,12,274,-4,13,boykoff
JOY S. BLOCH,WALNUT CREEK,19,11,,11,88,bloch
DAMON M. WALCOTT,SAN MATEO,,14,,-5,7,walcott
MICHEL M. FAIRON,SONOMA,,11,,4,48,fairon
ANN WATTERS,SAN MATEO,15,21,,8,69,watters
THAO TRAN,BERKELEY,13,11,,4,48,tran
ZAAKIR YOONAS,LOS ALTOS,7,14,,8,69,yoonas
MARTHA S. LOSCH,MENLO PARK,,27,,-6,3,losch
ANGELICA M. CAUSOR,SAN JOSE,9,25,,0,30,causor
JENNIFER BOBROW,RICHMOND,10,33,,-2,17,bobrow
DAVID N. OGAMI,SAN FRANCISCO,27,17,,4,48,ogami
ROBERT G. SLATER,SAN JOSE,,106,,-2,17,slater
JOCELYN KREISS,FREMONT,10,19,,5,55,kreiss
MARY J. LAGUE,SANTA ROSA,14,132,,13,94,lague
ANA GIRON,CONCORD,,19,,8,69,giron
MARGUERITE SMALL,PETALUMA,,20,,13,94,small
MICHAEL G. WETTER,UNION CITY,15,28,,8,69,wetter
ALEX C. LEUNG,BURLINGAME,,88,,12,87,leung
PAULA I. BENDER,OAKLAND,,38,,-2,17,bender
GINGER MARTIRE,SARATOGA,8,18,,-3,13,martire
KARL T. KNOBLER,BERKELEY,38,12,,7,65,knobler
JAN A. VITEK,OAKLAND,14,80,,12,87,vitek
SHAWNESSY P. O'DELL,SARATOGA,7,13,,-4,11,o'dell
JAMES A. REGGIO,SAN JOSE,10,51,,13,94,reggio
NICOLE L. SUCRE,SAN FRANCISCO,6,26,,-1,24,sucre
GERARDO B. MANANSALA,AMERICAN CANYON,31,259,,10,80,manansala
SEAN Y. HAUGH,SAN JOSE,20,16,,-8,1,haugh
MARC A. CAMPOS,FAIRFIELD,,14,,9,74,campos
MAYA SASTRY,FREMONT,18,34,,7,65,sastry
MOUNIR BELCADI,SANTA ROSA,17,13,,4,48,belcadi
GENICA ROBBINS,ALAMEDA,5,19,,0,30,robbins
JOHN C. FURMAN,SAN MATEO,16,57,,0,30,furman
KRISTI MCCAHON,SAN FRANCISCO,,19,,11,84,mccahon
JAMES W. PRINCE,SAN FRANCISCO,,17,,4,48,prince
MAGDALENE PETER,SAN JOSE,,65,,14,98,peter
ROBERT P. LASSER,KENTFIELD,35,54,,1,39,lasser
AMY J. WILLIAMS,SAN JOSE,12,12,,-6,3,williams
KATHERINE W. SMITH,SAN MATEO,6,11,,-5,7,smith
HOWARD J. WEISMAN,PLEASANT HILL,49,45,,6,59,weisman
ULRICH BERG,SAN FRANCISCO,42,15,334,0,30,berg
JOHN L. HERBERT,SAN FRANCISCO,26,26,,-2,17,herbert
JAMES MCCURDY,SAN FRANCISCO,45,19,,3,45,mccurdy
EDGAR O. ANGELONE,SAN RAFAEL,22,152,,1,39,angelone
JOSHUA P. VANDERSCHAFF,SAN MATEO,12,12,,-9,1,vanderschaff
JULIE DUTTON,CAMPBELL,,34,,3,45,dutton
HOWARD FENN,PALO ALTO,43,36,,7,65,fenn
MARK F. FRY,SAN RAFAEL,,78,,12,87,fry
PAMELA A. PARADOWSKI,CASTRO VALLEY,21,20,,9,74,paradowski
ARTOTELES TANDINCO,FAIRFIELD,,38,,6,59,tandinco
JOSEPH L. CHAN,OAKLAND,32,19,,-5,7,chan
DAVID J. MURPHY,SEBASTOPOL,20,43,,11,84,murphy
HEATHER A. COLBERT,SAN JOSE,,192,,-1,24,colbert
KRISTINE Y. KWOK,SAN MATEO,9,21,,12,87,kwok
MARY RUIZ,PITTSBURG,,38,,-1,24,ruiz
ROBERT C. BURR,MTN VIEW,51,57,,8,69,burr
VIET X. LE,SAN JOSE,,157,,-2,17,le
TONITA E. WROOLIE,PALO ALTO,,16,,-3,13,wroolie
MARY L. FLETT,SONOMA,16,19,,5,55,flett
MABEL N. MOSES,ANTIOCH,52,18,,4,48,moses
BARBARA A. TURAN,SAN PABLO,,17,,0,30,turan
